A,B,C,label
-422.0180787,1137.695733,-179.6131685,-183.2732383
889.3134262,131.5860146,-202.6718465,209.5791795
-462.0124712,1458.66123,-249.6682917,-510.2651109
-4002.975962,708.6292303,-155.4038137,-479564.1865
3087.656387,119.0837054,-48.35219197,130263.4534
3162.583333,658.4999045,-196.0948921,149937.1037
2984.821614,968.641737,-183.4510679,120395.1439
1895.310842,-509.101581,-238.5020834,9739.982895
-311.8165634,1040.860004,-204.3589955,-87.48864219
4335.77485,-1241.013356,-150.388287,667465.8074
-4592.594206,-76.75497129,-37.81064224,-965405.5077
-2407.181111,248.9496183,-148.3502605,-38991.73369
-134.3312715,-180.2264053,-19.26570646,-0.11459854
499.19126,-136.9171541,-67.03351725,12.24457733
-23.13936519,-562.4070925,-209.5122451,-7.864206952
-1854.432525,356.7370926,-119.3536364,-10461.05366
1481.80346,-733.9277624,-45.09850594,3316.576589
-4175.249287,-332.1937824,0.5829912163,-608002.2993
-1238.979857,534.170858,-100.1999445,-1444.923026
4545.391939,555.4811383,-123.1392835,918765.8013
1463.318378,602.1701126,-121.5382312,3536.928688
558.2071492,785.5268984,11.72752379,138.6518704
2634.577664,447.405995,-150.4059352,59357.86057
4460.710851,-615.4332261,-231.5752098,758173.0203
-5740.822959,405.5491948,-193.7652645,-2949311.85
-47.71316311,-956.746003,-151.0701539,-47.6634566
-932.0267453,-370.8778506,-84.66398654,-456.1818176
2197.09629,-529.2612176,-109.2266112,21926.78422
4217.323854,87.87248327,-241.2098188,588836.675
-1718.631635,11.75753427,-278.1790633,-8221.600786
-6303.498279,322.4359101,-58.23766569,-4615291.529
788.3993618,29.84798852,-101.2652822,124.858363
-1508.022279,1449.622757,-151.6247068,-6277.972207
8.240911394,125.0000805,-250.2798469,-0.2250378454
-1465.410573,-351.8707836,-142.3394411,-3925.481033
-3439.14884,528.7792748,-146.8263584,-225937.9537
680.7241818,-228.0154613,-81.96251228,59.13407976
-1771.573991,-624.2322422,-198.9983117,-11198.28063
2595.282306,-852.3015979,-143.589319,50609.70082
471.9112529,-197.3078777,-94.45122027,8.9608036
-396.5296616,633.6804667,-190.2906108,-25.28359144
2901.906445,-512.8117438,-219.1119166,86003.64307
-567.2089448,-668.9849383,-91.86112091,-120.1615637
-2575.89945,59.1374035,-161.6488907,-55950.75401
2375.137236,919.6852947,-189.019148,39270.30182
-186.3796389,-267.0973578,-93.87823254,-1.110911616
1725.273467,403.3262904,-175.5200623,7001.949365
1529.530506,-225.7398891,-175.6183182,3366.50493
4970.669501,669.9848386,-123.8049704,1448427.557
-415.3276818,928.2193994,-231.0508431,-89.27336263
337.247876,-313.1500857,-67.25007226,2.736698935
676.9822615,669.522913,-318.2153119,100.0027414
5453.452226,581.7285821,-190.4498503,2249342.72
3040.468186,-398.4767602,-255.2923563,108057.6033
-790.8247139,478.3743122,-194.9237459,-186.8273602
-559.9566633,-67.65393452,-106.1263885,-33.03058683
3343.393838,663.9866185,-39.63045676,208853.6603
869.0874027,-1469.336937,-145.3162874,1221.302074
-1377.218699,219.2158436,-147.4303255,-2468.610004
245.5871813,-198.3306928,-198.8722738,0.1225560594
117.9340864,408.2939139,-63.77094734,0.9640653531
-1727.682137,445.7839794,-164.928763,-7522.517801
-2440.891852,47.39041809,-137.2138217,-42512.78593
2506.300903,57.4995874,-145.6903071,43633.71715
3.534731131,-302.3574964,-203.8986356,-0.9133095642
2822.477096,-178.2140123,-269.9287048,74325.58405
144.7293771,268.3035871,-70.58320037,0.2545089453
177.7771208,-951.6586939,-271.1543153,-18.93289888
3539.529655,-1025.837665,-168.0424351,239239.0024
-859.6270623,731.4720259,-211.6726795,-352.3914712
-3170.555555,-82.8165851,-176.5470417,-159577.8224
-4868.71288,1050.467667,-124.3531673,-1257274.62
-1458.714,703.6385125,-224.0597544,-3517.326514
4079.104679,375.418119,-205.5019721,514655.1333
636.7115708,1067.092455,-162.0152359,337.4101234
-4908.595951,159.2254754,-161.4893883,-1360309.017
-1926.180365,998.104171,-205.4877119,-13851.38816
-2494.224391,242.3658914,-110.5497242,-45857.86794
1302.227704,564.5921702,-180.6572393,1869.799184
3822.123219,-505.8877991,-194.2069083,350781.4744
-3083.730057,-107.9623367,-221.3182361,-141706.8682
-809.703922,227.4575896,-214.7606496,-196.9774839
-3023.186051,-462.5252258,-237.120686,-136443.9048
470.8183464,1404.525708,-115.4906761,591.8752174
-1909.710779,152.5568317,-113.2062391,-12291.67746
4402.216998,1295.039271,-266.325784,824656.0798
-4644.941812,782.6421119,-54.57600126,-984371.4887
-3498.634179,372.5800402,-143.6459434,-247753.4179
2430.438107,1050.532679,-160.6825488,46453.69987
-492.7107267,1061.301059,-161.3819324,-182.5184186
2723.428059,-266.3611093,-136.0955313,64805.52727
-723.7923682,-237.6468736,-121.9894009,-133.9635443
102.3107035,891.7882814,-272.1019862,22.57620058
-3758.616894,-322.5920745,-263.7515977,-388709.598
-1877.517198,555.3792886,-236.5232239,-11709.4986
-588.3742414,-105.696452,-91.00011778,-42.11311532
2440.876699,-7.889781251,-236.0187559,36388.25033
-4778.421434,478.3731172,-311.0855379,-1206755.646
-881.6829877,36.90021684,-151.4969784,-291.2381932
-1345.551617,748.8158602,-295.3801361,-2545.651589
-122.4870198,-595.6575093,-233.8323829,-17.71072765
202.909592,-618.561698,-127.4485426,3.666925262
-1270.75961,299.0260231,-127.637262,-1627.7087
3959.388164,1184.416511,-149.5265299,500577.1975
-689.048141,1202.282539,-157.3496369,-493.6987724
-2537.298449,-808.5728976,-273.6897761,-65384.74775
2034.399006,137.4017327,-178.7515368,15094.458
3455.10012,667.1447164,-210.1454615,231874.8602
-2308.022636,1451.09634,-111.9534635,-35154.5457
-2445.964291,696.5968582,-169.3845991,-41838.43734
7243.39458,234.4444342,-82.64861232,9277398.919
211.6157572,584.8074341,-143.0050967,7.175303502
3254.650014,1102.134477,-187.4411519,188280.865
-2086.226811,-201.7568343,-97.12347928,-20060.91322
-2374.446695,435.3518437,-240.6572724,-37276.69807
-4219.754222,199.5199926,-122.0219515,-633523.2186
249.5717097,269.4653616,-135.1583367,0.773704197
3158.142332,-246.1852119,-156.0713774,136448.2492
673.6870065,849.0259095,-17.86591955,258.0911436
9654.99686,238.1842213,-194.2311592,38578551.54
-3081.363725,-353.0959134,-107.911208,-140390.3413
6981.575897,-394.2534766,-54.43472949,7551161.71
2244.452062,-163.7518382,-240.0411234,23308.7616
-6328.749493,455.2259275,-21.25397031,-4657710.718
-4114.447489,-742.2178803,-111.9075052,-610340.7681
4198.231833,1054.004197,-156.4530622,651670.5246
-1694.857435,773.873237,-223.0258127,-7257.952055
-967.803817,1142.789975,-223.056375,-1016.928668
1162.527398,642.5528831,-124.5267382,1232.243377
-4790.92774,326.7813226,-415.2638922,-1258376.132
-1973.920851,-1014.135544,-192.4817546,-21854.83748
745.3405869,2038.396503,-120.0404521,4393.106828
-1666.812084,508.8977995,-247.7409642,-6584.371026
6911.712053,260.9214904,-112.2627375,7314809.012
-540.6902067,-967.4073224,-278.7747194,-403.7435972
1735.335567,-96.80367732,-94.21683725,6831.02045
1459.167518,-153.8279107,-76.49237368,2850.657934
1225.132632,-206.0700399,-231.1303092,1023.87238
1341.64989,469.1983905,-128.7267026,2153.192566
492.7583892,1280.176949,-153.0199004,423.3383897
4837.117447,981.2081282,-176.908363,1289292.103
-3218.196621,369.2720539,-204.7722475,-166458.3769
364.1155021,298.1016307,-254.0800013,2.482253618
2717.696598,772.5826074,-248.2690066,70772.44246
4294.531498,-498.4281388,-104.0546372,646537.3814
-713.176285,455.4144026,-265.5603499,-124.100112
-4460.848128,597.5977236,-160.4316261,-826673.7037
-3086.57991,648.8190136,-183.8401028,-132853.1508
536.0904518,184.4675451,-124.6593575,18.30965098
46.29241897,1451.472599,-102.4612957,123.5341814
-3747.11958,-69.4956692,-111.4303995,-357202.03
1832.645185,-566.2526852,-3.67338399,9297.924975
1439.892821,-981.0220038,-233.9084536,2942.753382
-4855.543181,-875.027817,-195.2926919,-1417649.127
207.5287876,603.9947519,-155.8069044,7.934687206
652.0558357,292.8142049,-313.4676523,36.38675912
1006.37091,-371.4005708,-132.2738564,416.6657861
2847.955276,-99.46964218,-93.62615738,83561.47157
-292.2877704,-17.53092348,-114.3002923,-1.556368213
3570.232595,-341.1623459,-161.0124233,252251.0772
-2485.524012,-72.03055385,-164.4929117,-47815.80005
1779.086425,-207.0894265,-148.4519453,7428.756922
-3117.413477,-317.0074559,-30.59144279,-143926.5365
786.4054066,-34.62018616,-183.155202,107.0961599
8551.531171,-141.7326977,-137.716355,20855809.98
-3585.02827,301.6435928,-192.266743,-284710.6065
-3315.56894,1620.850342,-158.7221833,-197491.8638
-599.260231,1682.115312,-83.72778508,-1159.730698
-4324.140193,1101.575422,-144.8497617,-699441.9714
5723.502756,253.3663832,-54.89869949,2875118.058
-1664.796819,633.1954319,-114.5592332,-6184.525781
483.6958619,-319.1057789,-170.4545882,10.07961075
-1126.528663,-229.7109852,-106.1690466,-1026.857851
652.6250642,570.64547,-81.09034762,101.5240318
1932.999286,-30.8877879,-136.0074764,11624.9571
1226.202194,925.1060239,-125.0244825,2057.352728
-357.0179742,228.3505029,-31.00179878,-3.225784314
4535.721889,-404.8592803,-264.040938,824565.7452
2603.558681,239.993012,-92.46337098,55428.35596
1942.979755,-361.1578638,-175.9857884,11394.2848
1530.537972,895.8363278,-197.1825824,4898.711613
-1231.512056,595.7273848,-115.4144875,-1443.130361
-2216.960294,615.6435944,-167.1796661,-25723.02271
4280.079101,-290.7433662,-160.5381172,632766.3876
2515.684021,-1000.973878,-110.7745001,44481.23745
3280.315315,900.5271183,-222.1884163,185530.8203
-1729.739266,400.9273077,-191.7332907,-7677.781918
-2128.433131,-302.5111724,-150.6828237,-23269.12856
-647.4848772,-238.0220028,-129.2617123,-82.4576809
2961.678006,-251.633733,-18.55936525,103250.3904
-231.8072255,297.8105171,-207.5441646,-1.283842181
147.3917102,240.5538411,-154.1334228,0.173623066
-56.52668476,104.4041307,-252.35519,-0.3284810291
3833.934363,731.6050642,-184.1094835,395519.4877
1955.949371,26.87208194,-169.8455264,12209.35366
-3491.823508,1269.529315,-135.7480647,-244025.1259
-2479.630948,1281.050921,-79.21777869,-46255.82243
-1411.466294,848.2975602,-125.9614866,-3033.123642
3455.424194,-422.7733588,-171.8336897,212347.8885
4112.063466,-348.3310859,-138.0217628,518303.5188
191.2736915,212.5945783,-184.903823,0.1663345404
770.1201752,255.714825,-29.08794804,142.5370328
-4511.651154,-1159.859713,-9.515051632,-982106.5248
-1695.599291,-1257.665152,-205.4761942,-13815.01444
212.3712562,379.445757,-216.4634259,1.487047114
5727.751592,-827.0487746,-139.2246544,2717849.193
2058.334633,-902.0559368,-162.7996898,16034.17243
-194.7446871,934.4378136,-64.30024943,-29.71071781
1468.166454,189.3097658,-111.6965428,3064.954375
-322.1008167,96.33067072,-254.2565995,-3.8011477
927.3288484,-108.4809174,-255.7465932,229.8894142
-1182.270561,-120.7717116,-136.0392934,-1265.552313
-2536.670051,447.0521421,-183.6072813,-50559.13071
3374.732457,-621.5693962,-159.3545406,188052.6725
2954.037693,-357.7095615,-104.5860015,98386.30389
-2801.103252,821.6685172,-207.9927088,-82800.41549
1725.23925,1124.481362,-175.9060684,9957.098921
6419.91095,430.4859826,-97.3541525,5116745.836
1696.318498,1240.557146,-112.6036125,10595.49894
1314.286041,487.8516337,-52.87519499,2115.605385
1371.544723,558.9448955,-86.09249826,2617.33887
164.0976031,-128.3700431,-225.0336996,-0.1012420855
-4813.56395,-393.7645589,-183.1166974,-1291550.204
-915.0848985,219.2267516,-82.60843203,-312.3155673
-255.6465741,406.0546881,-67.98591395,-2.664262813
1023.221712,90.32876675,-209.4905068,426.291835
2993.071203,860.871425,-280.2730831,114575.9828
2575.347683,-437.4739106,-290.2871759,45599.03036
1465.190258,448.9516106,-175.5849762,3154.334021
-5128.695974,347.2878327,-266.4162451,-1710022.015
-6580.191489,-166.534287,-156.5722924,-5942270.977
1841.235009,-947.7986523,-186.2510998,9343.015541
3873.510951,519.6823696,-69.96573257,419341.0027
873.6541181,-272.8358957,-104.3786212,205.2100996
1602.334198,-476.8616958,-227.6665701,4153.638081
-137.1526691,1073.248892,-137.1652761,-32.17522331
3423.641809,1045.512246,-284.5731439,229816.2242
-4305.655917,772.704411,-42.24536734,-671750.5368
-2320.809459,364.1476391,-116.9302656,-31833.6615
3063.789269,40.86686022,-142.451001,120263.7918
-2860.454474,-1217.591897,-128.7472635,-120109.3752
-6305.143673,487.2011941,-197.1099932,-4694370.963
641.0208511,-505.0203204,-177.8704965,51.84125513
4878.800137,91.22625658,-107.3556312,1266056.763
5688.917851,-547.6127872,-113.8072529,2657291.247
-2879.947831,-574.0425178,-167.924181,-107356.0873
4408.911248,176.1408125,-57.43269497,775813.3553
5442.24817,290.1871142,-74.14423642,2232366.575
981.3078518,595.9542094,-15.8786071,631.5308774
2939.294481,1197.95139,-84.61980877,123498.1343
-2582.735693,-755.2519603,-189.2874189,-67242.13696
-5395.205006,304.1585268,-207.0478865,-2179893.954
4096.513899,-994.5118343,-38.39029448,513192.7298
1017.378582,-1548.797146,-104.9920571,2065.847988
-3225.363926,-898.2125014,-64.39302751,-189865.6725
-1448.674779,1507.289103,-140.5944855,-5772.314277
1179.971453,1049.77907,-25.82344126,2293.420315
734.257375,460.243901,-78.48484838,134.2592614
-1331.61838,-915.1151246,-232.4790892,-4139.563986
505.7326953,36.01424637,-240.7629917,8.457810225
-2913.284045,392.0403912,-235.7436663,-102477.3438
1341.170484,682.9229917,-82.47271223,2561.621209
-4431.818364,854.8812263,-80.13820727,-781327.6371
1731.819542,-226.501898,-160.7488825,6419.548823
822.5767931,43.39287367,-254.6102184,123.7658194
785.2186213,-275.1684029,-250.0639417,97.53339341
-831.6018248,106.1867764,-122.3354396,-206.9811048
249.8554912,1342.310654,-127.2964437,252.5743738
-326.994487,616.78364,2.05747112,-13.97884943
5619.056995,397.7035569,-182.9011079,2582578.458
414.4622452,547.1749458,-142.2030236,18.54808297
3249.875172,460.3789051,-331.2432928,158905.9625
-981.9236591,386.1499877,-112.901174,-459.5579783
-2296.290511,1381.896622,-98.79306462,-33464.80898
-6066.453113,288.6962784,-6.09636282,-3782103.974
1486.635067,-793.8216812,-175.254408,3194.607909
-3083.449344,793.395158,-191.8507106,-132295.55
-1257.183368,215.2005506,-182.6542494,-1617.472907
124.2839731,-512.0812998,-202.4030219,-1.643192797
-2171.922954,174.8087742,-179.6236395,-23924.32851
-3131.470039,95.8526542,-144.7741731,-145768.031
3890.538814,-934.6566223,-190.1313925,382058.7287
445.8827757,1228.436788,-182.2055404,309.7502016
-739.6492864,-594.1260018,-223.8264616,-307.5070869
1655.296648,280.1510637,-89.97727741,5828.863487
-3426.831387,1442.349529,-217.4874773,-229918.9982
-645.2335453,-1134.400763,-202.5668196,-730.1258909
-1588.186389,604.3022097,-109.2470015,-4886.695534
619.0825218,521.294482,-162.87118,62.29912473
1800.623389,-206.6598815,-137.4575203,7949.178879
548.5009082,146.0975315,-9.313559926,25.66479523
-441.6996709,-556.7294222,-167.826988,-53.11464583
5583.558748,-585.4138216,-182.11196,2386210.94
513.8699964,650.8578541,-261.8589195,43.34715991
-2978.590087,1078.036273,-136.8483419,-110833.2086
-1158.549492,912.8851531,-151.0764751,-1370.048286
-854.517809,551.2644635,-193.5925602,-278.8253611
-186.1372266,40.23587316,-152.366635,-0.2672549189
3128.410547,16.41481422,-180.6747606,131580.5487
-238.7014598,164.0204556,-85.84779919,-0.5333220641
585.0615452,-654.9413684,-296.273752,40.90518325
-5688.512142,182.9834309,-325.6153763,-2914247.24
-5480.44878,-595.1714152,-190.7206327,-2491304.294
-689.962505,1127.039766,-199.733975,-415.5776956
1893.523387,102.8220488,-80.56829863,11035.77203
-5662.187433,-135.1758429,-86.85245282,-2777287.477
-3034.716995,601.2474039,-97.74908487,-119139.6873
-1821.903337,372.7273444,-169.5313159,-9816.75588
-3728.228452,-394.6818768,-179.4084259,-367793.0984
5751.727575,-92.76590222,-169.6211914,2831330.832
-5787.414967,331.9390061,-141.2458209,-3052495.713
1254.763432,579.1044168,-92.10788277,1730.864519
-1434.737249,179.2289397,-182.9072056,-3107.886669
-5546.054542,478.793363,-151.7827198,-2457386.185
-1165.45123,-506.60673,-87.80889183,-1412.364428
-6291.668243,907.3016517,-30.20553297,-4471330.72
1369.152368,23.28255585,-114.979957,2060.327603
319.1827026,263.4786063,-125.5390496,1.890148804
4962.31672,-1084.00934,-154.7794709,1311385.851
848.1060491,608.1305504,-22.72466627,342.757562
3549.101917,474.9382289,-112.4402073,266639.0692
4043.430706,271.8939355,-39.28890622,510149.352
-200.039698,107.8276232,-268.4089539,-1.117974248
3183.461645,425.4295588,-134.7783198,152958.1537
1474.02697,282.5157712,-114.1131168,3211.824528
-110.77958,-240.2125046,-32.62732926,-0.1996355586
-605.5467695,780.3759822,-145.9838603,-117.3123258
5349.156678,637.868708,-155.5628517,2066569.799
2289.507662,693.1077891,-213.9452103,30296.86654
6341.318568,-1587.055805,-83.70191384,4546160.438
-1650.235138,-147.0933643,-221.1824784,-6800.368474
-131.8783948,172.174512,-215.5240275,-0.2716184491
-2431.959195,-468.4174397,-145.3526639,-45997.50107
2762.334787,372.5281128,-125.3125402,75024.79682
-624.527353,1933.652466,-84.6401998,-2013.382065
2457.908763,382.3972094,-134.6650779,41785.20302
1340.791158,709.0701664,-197.7949802,2327.620931
461.1646307,-1113.681972,-226.1683137,120.9688726
-791.0725707,-311.2752912,-150.5684623,-227.0115568
4853.710262,-175.7772663,-199.6844771,1190775.286
-2775.416908,1542.00976,-103.8192579,-83396.9294
-3319.51658,986.0561123,-78.82286055,-185263.9855
-3656.67324,-837.4571053,-190.4874628,-357981.7616
4949.841909,32.90960659,-120.4377393,1352556.043
-1163.361291,-172.7415713,-47.89526168,-1101.937819
5569.934375,-641.3146487,-173.8811705,2356693.903
2799.263426,-220.3265475,-114.3877467,75296.48873
-4415.415555,129.9696471,-63.96053083,-786978.3212
-1352.729865,181.2474123,-67.05375681,-2147.510001
1469.389448,106.7861292,-57.73638701,3137.300274
3940.343679,263.4590664,-128.8240283,437237.1718
-389.2712114,33.33046761,-103.0604931,-5.278240191
3544.464486,188.5683307,-106.5307607,256988.712
1452.408436,-656.5201162,-284.6643551,2522.940084
-4019.540769,-121.0641436,-88.12649426,-505265.7046
1969.397162,226.3264882,-281.7786423,12242.11648
-1578.767652,161.9449156,-180.3944212,-4977.523024
3629.714908,-367.3017393,-143.886452,275235.2786
974.3936429,102.5693396,-332.8113698,279.7907909
43.57180494,-279.2874748,-112.4876841,-0.1340524016
223.2389203,-344.5488802,-125.7353131,0.6694967562
4166.620392,158.9412919,-145.4709537,570898.4531
-7296.866959,-132.857576,-159.5923562,-9919931.004
-4405.732078,-311.3673975,-232.0483144,-838732.8385
6.985866686,273.3144573,-173.1200813,0.06192981779
-1484.112051,558.0568753,-59.23938938,-3396.656501
-1343.926849,-884.0108823,-101.3008421,-3645.131278
-2331.614309,240.1121316,-196.6805538,-33981.13693
-989.1953497,-861.2633344,-45.32087777,-1009.094194
857.7911736,931.1228384,-186.2117728,506.7981422
6.841105767,631.1962047,-15.45442567,1.790556499
4168.113888,-1902.633728,-290.9338851,554689.3572
-763.8349871,1025.220798,-163.2576497,-407.5774083
-618.9399319,566.3173038,-23.18999477,-66.15023779
-1265.297988,-694.9734806,-157.2589536,-2543.129342
-2897.920701,-513.2236772,-152.3092798,-108670.5172
-5732.51973,818.4273275,-81.65881178,-2833784.133
-1738.558135,386.6371706,-100.5536026,-7515.495474
3162.821242,1699.416703,-58.92747282,203097.9002
-3938.444085,1536.422145,-68.3762361,-440118.505
46.27941141,-1565.337076,-117.8196527,-181.5112472
-837.1581776,1773.239292,-135.2851309,-2370.261639
-1554.428108,-807.0114154,-131.4879647,-6542.340778
-1141.016855,918.2381713,-152.5413223,-1295.766993
-276.6911129,26.5257454,-194.0456351,-1.675538557
-2518.476809,1393.70543,-269.4971198,-53925.47664
3340.14801,-422.0652126,-97.81567145,182812.4186
-2231.880386,-284.9091919,-267.989946,-30909.75978
1046.261184,393.4282924,-120.2328374,617.7265714
-5513.30903,-822.9908955,-90.5643116,-2563961.46
2450.994272,1245.90916,-142.4370108,52392.39472
-865.9491583,140.0220339,-199.3102216,-271.8349431
1300.308439,41.35014705,-151.4912947,1541.773192
-1361.358886,681.1252611,-78.42399033,-2334.585432
2689.380591,641.5013962,-213.4790087,66375.09621
2063.836585,413.8409128,-278.8825926,16194.8147
-3583.079213,-1124.663629,-167.6780082,-339868.2752
-2418.268663,160.6258504,-38.84353836,-38474.05718
-3455.725355,-518.2599372,-147.8038967,-255530.4412
3829.26243,673.2652053,-219.8089162,385986.2217
1146.157064,435.0898428,-140.3165031,967.7235778
848.3602776,-619.4693321,20.85737808,253.8957679
198.5811346,-1101.025278,-213.5890986,-1.992206612
-8647.803921,345.9181752,-193.1090088,-22794448.94
2737.024914,593.1495065,-109.6031372,75037.72135
1535.358249,668.0078749,-218.7498568,4244.113653
4019.361382,-623.2282661,-66.48375391,465432.6071
3177.666495,83.58548632,-286.1482731,138182.9837
-662.2917597,1055.633859,-188.2459218,-315.8365869
-4698.586552,-243.3545135,-257.5228302,-1150824.667
2305.768512,-388.8960122,-263.1961356,26195.87876
-812.3997955,-321.2171889,-82.45267374,-232.1061226
-324.6065524,1593.521455,-131.8268661,-423.8735596
721.6935157,1127.8353,-144.3461899,532.8304767
-1688.22644,-115.3925228,-158.8558046,-7232.71949
-1699.643069,520.8660156,-48.48538242,-6552.869488
266.0026932,-756.5030841,-168.0458902,10.97957526
-1780.94391,711.3166456,-133.9384576,-8748.479034
383.17894,1848.641972,-174.364849,1381.278037
2347.678099,-134.7067209,-148.5415478,30657.63839
1548.26302,1107.790581,-243.4178893,5828.707657
-229.899775,-991.0459044,-176.4174305,-127.2562041
-40.26763572,-325.7708878,-253.1557207,-2.347683412
-5184.858913,262.7511434,-142.373613,-1770062.699
-5307.580371,250.5130789,-103.7723851,-1975741.388
-1019.246683,782.2587131,-83.74149374,-686.0732869
-3074.664523,-109.4017114,-191.6527998,-138301.9579
-1099.974195,373.249038,-161.3569428,-824.7402416
256.3259785,409.6166911,-89.07880637,2.898547276
109.3174858,92.36306669,-272.424675,-0.2408116029
2386.255722,953.7854698,-73.25511313,43177.91775
-2285.343103,654.9519935,-349.2216359,-32003.60179
27.0180963,932.6279985,-131.375931,11.08258918
-3167.401269,323.2992914,-103.8071334,-149600.8717
-1484.143052,-1660.600199,-19.55451061,-10954.31995
5971.526567,-1487.657275,-285.6250628,3258965.349
-841.3314634,-302.3747634,-194.4185035,-315.6845756
2881.730934,-133.1951984,-222.3482455,84386.70099
501.7463526,840.8495488,-68.23394666,112.7946923
-937.9882996,-327.8148688,-216.0480674,-538.5718039
2719.678211,131.0149505,-234.972042,64144.8592
-2512.098183,-716.4191729,-4.538259368,-53480.78708
-2936.166708,-199.4612698,-184.6098547,-111336.1257
-4069.382225,632.6108313,-32.20373863,-506919.1732
-3873.280546,-1016.538128,-157.908315,-481009.0932
1794.983717,-89.57334287,-99.56329472,8088.980135
-908.1643112,470.7081977,-136.324063,-333.168234
4257.445178,35.32842012,-155.6120289,628837.2487
-1908.746203,1250.229899,-109.4552946,-13973.35708
4403.069032,1152.941717,-220.5988492,819532.8897
3860.318261,-103.5588734,-109.1537548,384970.7799
-1385.315362,23.70431608,-225.6627529,-2789.393252
-1087.371071,-274.6156035,-168.2876764,-952.6228398
-1307.718913,84.23837991,-142.036339,-1950.057419
-3325.839798,-778.8941795,-151.0965576,-221790.7386
927.2647963,736.4363262,-149.4817849,497.5412446
2187.81739,67.62549959,-158.9331805,21822.20493
911.3377153,-725.3473118,-239.7452612,308.7813981
-2701.74949,1013.809129,-94.33946546,-67612.64959
-538.9906653,244.6124052,-174.7077849,-27.38513721
-2508.017451,355.1296021,-122.2326465,-46951.47678
-698.5554318,658.4187268,-66.27472337,-129.9843446
2129.126764,-133.2460787,-146.3523336,18681.26442
2903.53481,684.2037345,-154.1022348,100310.7111
-1175.964623,490.5081772,-106.9458639,-1117.297337
3379.110592,-555.0516551,-59.61920358,195080.9921
340.3583377,82.07280373,-149.9359936,1.314052513
-856.4373503,1083.943394,-170.8557572,-629.8179259
1286.637403,-343.0975191,-219.6244322,1340.274262
-4589.008341,-97.990488,-115.5153423,-980344.5206
52.33010536,43.7433732,-165.2846145,-0.02177155026
464.3509161,918.4447843,-127.601825,118.7093012
-4059.630818,-1479.601501,-146.2012027,-650297.6425
1065.096799,1378.685699,-143.3102492,2400.104174
580.4895193,233.557516,-208.8166374,23.70280903
-4468.575337,495.577512,-151.7600905,-835633.427
-4536.691686,73.29835162,-91.74092253,-909942.8813
2281.914239,499.4771538,-112.4425306,29935.35595
-2144.358756,342.783921,-110.2067007,-21449.35235
947.8088692,585.9416536,-110.4469586,470.3213275
-726.2112417,441.5260986,-186.0436163,-123.0323008
1041.665995,1396.507653,-231.5221112,2144.901031
-588.6918873,615.5895352,-90.89332621,-66.20929075
-2033.420679,735.8563342,-234.0657567,-17399.82069
-967.6208397,315.9326818,-116.1395494,-424.4515036
3065.450882,-1250.021412,-268.4428486,115281.2433
1933.934205,384.3442351,-37.6811844,13407.40867
4482.352531,141.2633626,-127.1601197,826550.7526
-4192.849927,1020.360732,-45.76756567,-587325.1383
1344.864107,1427.055728,-315.2495095,4505.000617
-533.0440421,88.25973608,-246.1247309,-30.54467921
2324.430963,1185.346858,-134.9174077,40258.66994
132.7916746,-564.7956727,-193.8009249,-1.650322273
1011.609214,759.4159943,-227.6241298,665.8666721
917.3451374,807.4557838,-194.6686862,502.8166038
1907.852508,-406.0866506,-250.7442643,9973.914191
2481.347204,164.9531289,-25.24752494,44366.5274
2472.350857,830.7449361,-217.6165452,45772.64296
-961.4610309,406.7950326,-57.66871501,-398.9413876
-6040.968626,-1373.817143,-206.563972,-4310742.291
-2642.421575,-61.31514512,-143.007939,-63993.41674
-2280.635238,868.752075,-160.6214092,-29881.03672
3880.378901,32.37770969,-86.32530684,401560.8548
2171.196263,970.397168,-164.6115932,26427.11317
-6083.742074,1770.901197,-120.892446,-3815579.228
2319.626887,1009.418118,-42.46474024,39200.88924
-3673.945045,-1130.439502,-181.4569135,-384716.8854
-1085.391872,520.2881039,-116.4774041,-774.0139008
-3818.923423,-497.2075171,14.82308123,-396089.6997
1856.223495,703.5243093,-200.5627471,10975.05785
2734.659955,1379.011179,-14.99931611,96639.43158
968.6980074,-797.7697856,-177.3867329,468.3893167
1168.172709,534.2010572,-161.4304418,1108.615721
2855.740724,-2.427794871,-192.1066055,82411.30665
-2899.181598,-1748.307272,-175.7921189,-156586.1608
-1070.375963,1444.857597,-176.4575304,-2198.029863
-2621.388345,-722.6218748,-143.2406401,-70029.41844
-1680.632967,275.9954276,-206.6222136,-6773.354029
3802.521816,350.6164149,-115.9465103,370389.3472
-3206.223277,1875.212082,-151.2147839,-176066.2285
-1269.428644,1586.54993,-103.0609265,-4192.516717
-6521.751583,1704.533036,-140.5290555,-5401010.363
306.920476,998.7102794,-180.1481542,88.3125966
-4242.321281,18.86547197,-77.70425074,-651681.9278
4984.458456,-340.8743148,-55.01509157,1392293.66
-4123.892458,-1230.398093,-146.5412694,-669825.5265
-1178.594055,375.0887587,-224.2138495,-1205.828861
524.8185367,359.283575,-157.1299905,20.79942766
6132.547775,-440.8369094,-182.9517152,3848039.828
5874.990173,-607.5367289,-81.63627573,3136312.051
2511.73493,229.176652,-127.152429,45532.69867
-138.4986543,-128.1829288,-77.62559935,-0.1248702229
-2084.497598,167.8047618,-78.91364591,-18646.72501
-573.7274664,2065.831354,-137.7579282,-2322.437552
